Date,sitename,Year,GCC,RCC,NDVI,NIRv
10/12/2017,Main,2017,0.333294282,0.423984726,0.353486964,0.042805216
11/12/2017,Main,2017,0.333481408,0.41766692,0.369456541,0.040089059
12/12/2017,Main,2017,0.333650268,0.417174451,0.384385752,0.039463988
13/12/2017,Main,2017,0.333582724,0.416734983,0.386052178,0.038246143
14/12/2017,Main,2017,0.334423626,0.417675776,0.386049896,0.038166648
15/12/2017,Main,2017,0.334962819,0.417988041,0.381276436,0.038697851
16/12/2017,Main,2017,0.33493902,0.419807429,0.369009738,0.038817512
17/12/2017,Main,2017,0.334847231,0.420539887,0.367555298,0.039232271
18/12/2017,Main,2017,0.334520149,0.420727979,0.362787379,0.039177873
19/12/2017,Main,2017,0.333782896,0.422066398,0.363098811,0.039178458
20/12/2017,Main,2017,0.333459933,0.421397514,0.363202622,0.038288097
21/12/2017,Main,2017,0.333224274,0.421636096,0.369785655,0.038138111
22/12/2017,Main,2017,0.332534692,0.421265423,0.361674845,0.037993139
23/12/2017,Main,2017,0.332361757,0.427750141,0.361674845,0.038267455
24/12/2017,Main,2017,0.33232304,0.429892738,0.352797959,0.038457427
25/12/2017,Main,2017,0.332500759,0.431727903,0.457243231,0.039295292
26/12/2017,Main,2017,0.334509761,0.428033479,0.561688502,0.05106979
27/12/2017,Main,2017,0.337207292,0.427254237,0.531607936,0.049670451
28/12/2017,Main,2017,0.338609845,0.427059427,0.504191493,0.05037012
29/12/2017,Main,2017,0.338847625,0.434528441,0.490427148,0.049646878
30/12/2017,Main,2017,0.338849766,0.434666658,0.498908367,0.050036703
31/12/2017,Main,2017,0.339629182,0.434804875,0.526715021,0.046497246
01/01/2018,Main,2018,0.340149491,0.415705396,0.482410516,0.043152135
02/01/2018,Main,2018,0.340149491,0.415705396,0.482410516,0.043152135
03/01/2018,Main,2018,0.340496364,0.41289253,0.435879224,0.040628945
04/01/2018,Main,2018,0.3404469,0.410079665,0.389347933,0.03728676
05/01/2018,Main,2018,0.340208827,0.412989362,0.419605418,0.035396717
06/01/2018,Main,2018,0.340375169,0.41589906,0.449862904,0.036686598
07/01/2018,Main,2018,0.341063199,0.413142323,0.454967521,0.040529451
08/01/2018,Main,2018,0.341063199,0.413142323,0.454967521,0.040529451
